"","primerid","component","contrast","Pr(>Chisq)","ci.hi","ci.lo","coef","z"
"8687","p669","C","(Intercept)",NA,0.433239914100648,0.419355488786017,0.426297701443333,120.354731663349
"8688","p669","D","conditionphil",0,-2.4578177748438,-2.73335141870879,-2.59558459677629,-36.9265419434666
"8689","p669","D","conditionspeech",2.2464552965201e-309,-2.47175535934245,-2.76391222864344,-2.61783379399295,-35.1240069488282
"8690","p669","D","(Intercept)",NA,2.21735303435129,2.01589429425812,2.11662366430471,41.1846728411367
"8691","p669","H","conditionphil",0,NA,NA,NA,NA
"8692","p669","H","conditionspeech",0,NA,NA,NA,NA
"8693","p669","S","conditionphil",NA,NA,NA,NA,-41.6322296753578
"8694","p669","S","conditionspeech",NA,NA,NA,NA,-43.4861504867418
"8695","p669","S","(Intercept)",NA,NA,NA,NA,114.225608353958
"8696","p669","logFC","conditionphil",NA,-0.279436878222683,-0.301170810754934,-0.290303844488808,-52.3591465950548
"8697","p669","logFC","conditionspeech",NA,-0.304676952384691,-0.326367707263303,-0.315522329823997,-57.0208281117013
"8698","p670","C","conditionphil",2.47047923847217e-49,-0.0988727504995658,-0.12866118311036,-0.113766966804963,-14.9708553304208
"8699","p670","C","conditionspeech",9.60127196443823e-70,-0.156984954920121,-0.195379265446858,-0.17618211018349,-17.9875917000485
"8700","p670","C","(Intercept)",NA,0.383311776404201,0.367420504167713,0.375366140285957,92.5922235838364
"8701","p670","D","conditionphil",1.49593878923795e-18,-0.423447796354957,-0.664600554033374,-0.544024175194166,-8.84309016711775
"8702","p670","D","conditionspeech",4.33766839918308e-116,-1.3344801402764,-1.58845202094631,-1.46146608061135,-22.556992333715
"8703","p670","D","(Intercept)",NA,1.23568406183602,1.08917692209245,1.16243049196424,31.101854868901
"8704","p670","H","conditionphil",7.66389765601107e-65,NA,NA,NA,NA
"8705","p670","H","conditionspeech",2.65845497490838e-182,NA,NA,NA,NA
"8706","p670","S","conditionphil",NA,NA,NA,NA,-16.8390023481163
"8707","p670","S","conditionspeech",NA,NA,NA,NA,-28.669350310662
"8708","p670","S","(Intercept)",NA,NA,NA,NA,87.4649216665515
"8709","p670","logFC","conditionphil",NA,-0.103250663588061,-0.128634132486986,-0.115942398037524,-17.9047966485288
"8710","p670","logFC","conditionspeech",NA,-0.189196846875356,-0.213069101563324,-0.20113297421934,-33.0269084949081
"8711","p671","C","conditionphil",1.19541552114422e-12,0.0581197100568495,0.0330574379422514,0.0455885739995504,7.13039605803442
"8712","p671","C","conditionspeech",2.2269137304076e-79,0.146327307413706,0.119133478335616,0.132730392874661,19.1327811130344
"8713","p671","C","(Intercept)",NA,0.586646255673423,0.572476158476288,0.579561207074856,160.326224570004
"8714","p671","D","conditionphil",0.00175468289734755,1.98336372589141,0.31707285233112,1.15021828911127,2.70587381445655
"8715","p671","D","conditionspeech",0.0054446785091227,1.99564470280487,0.197775801729484,1.09671025226718,2.39117834969367
"8716","p671","D","(Intercept)",NA,4.84343160421145,4.23524793555898,4.53933976988522,29.2574198260797
"8717","p671","H","conditionphil",8.11986997220641e-14,NA,NA,NA,NA
"8718","p671","H","conditionspeech",1.10932010613808e-79,NA,NA,NA,NA
"8719","p671","S","conditionphil",NA,NA,NA,NA,6.9552931284193
"8720","p671","S","conditionspeech",NA,NA,NA,NA,15.2197376940793
"8721","p671","S","(Intercept)",NA,NA,NA,NA,134.05588055453
"8722","p671","logFC","conditionphil",NA,0.0623055829584355,0.0369075679499312,0.0496065754541833,7.65627559901923
"8723","p671","logFC","conditionspeech",NA,0.150135103156126,0.122511484111218,0.136323293633672,19.3449486355501
"8724","p672","C","conditionphil",0.0971314076568601,0.0268551036629307,-0.00218053967120069,0.012337281995865,1.66558240854168
"8725","p672","C","conditionspeech",0.802285377009559,0.0187138517546522,-0.0144597247790172,0.00212706348781751,0.251342680806285
"8726","p672","C","(Intercept)",NA,0.233402300531919,0.216474067444053,0.224938183987986,52.0870355548583
"8727","p672","D","conditionphil",0.0013447306750672,0.292778550394597,0.0706684918994995,0.181723521147048,3.20716278231838
"8728","p672","D","conditionspeech",0.165651090924603,0.0357333948237394,-0.207803201365504,-0.0860349032708824,-1.38480470256129
"8729","p672","D","(Intercept)",NA,-0.206949116316128,-0.332918761581581,-0.269933938948854,-8.39981405726611
"8730","p672","H","conditionphil",0.00147948807676207,NA,NA,NA,NA
"8731","p672","H","conditionspeech",0.370730186954316,NA,NA,NA,NA
"8732","p672","S","conditionphil",NA,NA,NA,NA,3.44555116745128
"8733","p672","S","conditionspeech",NA,NA,NA,NA,-0.801478681800375
"8734","p672","S","(Intercept)",NA,NA,NA,NA,30.8915305721462
"8735","p672","logFC","conditionphil",NA,0.025336501995636,0.00671869285700206,0.016027597426319,3.37456609210863
"8736","p672","logFC","conditionspeech",NA,0.00579642206174068,-0.0134858061286203,-0.00384469203343979,-0.781596176831574
"8737","p673","C","conditionphil",0.00664435907679578,0.0488695556444834,0.00806493737658045,0.0284672465105319,2.73472858063983
"8738","p673","C","conditionspeech",1.05960520892189e-10,0.0845368787046785,0.0455401373319672,0.0650385080183228,6.53763000891833
"8739","p673","C","(Intercept)",NA,0.189105962000601,0.158464739539228,0.173785350769915,22.2323393904461
"8740","p673","D","conditionphil",1.18887182153563e-77,1.4294887382281,1.1562314993486,1.29286011878835,18.5463285822832
"8741","p673","D","conditionspeech",2.53485801704026e-196,2.21972393755614,1.93842090768158,2.07907242261886,28.9716543145694
"8742","p673","D","(Intercept)",NA,-1.90015654539697,-2.09246625133697,-1.99631139836697,-40.6916377267718
"8743","p673","H","conditionphil",7.00703917377764e-78,NA,NA,NA,NA
"8744","p673","H","conditionspeech",8.34091182047471e-204,NA,NA,NA,NA
"8745","p673","S","conditionphil",NA,NA,NA,NA,15.0479798307214
"8746","p673","S","conditionspeech",NA,NA,NA,NA,25.1088557402193
"8747","p673","S","(Intercept)",NA,NA,NA,NA,-13.0526950295614
"8748","p673","logFC","conditionphil",NA,0.0529014918125083,0.0394426938188248,0.0461720928156665,13.4478040389667
"8749","p673","logFC","conditionspeech",NA,0.11269826965857,0.0944363663047293,0.10356731798165,22.2307838658828
"8750","p674","C","conditionphil",3.90716767247069e-78,0.12863203118786,0.104560225231309,0.116596128209584,18.9868772156172
"8751","p674","C","conditionspeech",5.22231661346039e-127,0.175467407427531,0.149499062978961,0.162483235203246,24.5268842394343
"8752","p674","C","(Intercept)",NA,0.39715572553852,0.383379724692378,0.390267725115449,111.049744275944
"8753","p674","D","conditionphil",7.2994963411725e-11,1.17167630031743,0.593176370572461,0.882426335444945,5.97933983239796
"8754","p674","D","conditionspeech",2.71319848987757e-17,1.84606634198928,1.03966878999626,1.44286756599277,7.01383196617456
"8755","p674","D","(Intercept)",NA,2.67804759520568,2.43659227078523,2.55731993299546,41.5170382152326
"8756","p674","H","conditionphil",5.60021409571465e-86,NA,NA,NA,NA
"8757","p674","H","conditionspeech",4.58255558692803e-141,NA,NA,NA,NA
"8758","p674","S","conditionphil",NA,NA,NA,NA,17.6537813752267
"8759","p674","S","conditionspeech",NA,NA,NA,NA,22.3026543124664
"8760","p674","S","(Intercept)",NA,NA,NA,NA,107.881006483324
"8761","p674","logFC","conditionphil",NA,0.14150081023437,0.116337521912041,0.128919166073205,20.0829811417139
"8762","p674","logFC","conditionspeech",NA,0.194095703494085,0.16713944089728,0.180617572195683,26.26506068542
"8763","p675","C","conditionphil",1.69721497782431e-55,-0.0807441924089443,-0.103491088015063,-0.0921176402120034,-15.8744525215813
"8764","p675","C","conditionspeech",1.91482263021986e-46,-0.0788333248732977,-0.103571772654424,-0.0912025487638607,-14.4514896372605
"8765","p675","C","(Intercept)",NA,0.396643885240175,0.384182092182564,0.39041298871137,122.806628778604
"8766","p675","D","conditionphil",6.69394036385504e-17,-0.564743520458276,-0.90607864084668,-0.735411080652478,-8.44553722025672
"8767","p675","D","conditionspeech",7.35793087759939e-15,-0.556559749897086,-0.921176399763027,-0.738868074830056,-7.94343767091161
"8768","p675","D","(Intercept)",NA,2.55082488920539,2.32144613812533,2.43613551366536,41.6319109399668
"8769","p675","H","conditionphil",2.38125145878646e-69,NA,NA,NA,NA
"8770","p675","H","conditionspeech",2.51477303301044e-58,NA,NA,NA,NA
"8771","p675","S","conditionphil",NA,NA,NA,NA,-17.1968296648409
"8772","p675","S","conditionspeech",NA,NA,NA,NA,-15.8356049637883
"8773","p675","S","(Intercept)",NA,NA,NA,NA,116.275606523415
"8774","p675","logFC","conditionphil",NA,-0.0952308982664136,-0.118276510548882,-0.106753704407648,-18.1581997727522
"8775","p675","logFC","conditionspeech",NA,-0.0936184986093305,-0.118611630419148,-0.106115064514239,-16.6431086946341
"8776","p676","C","conditionphil",6.13538815637818e-05,0.03578893628663,0.0123566926351931,0.0240728144609116,4.0270876363142
"8777","p676","C","conditionspeech",0.161285782980849,0.00386732555854363,-0.023503004100666,-0.0098178392710612,-1.40609277395445
"8778","p676","C","(Intercept)",NA,0.197267060069767,0.184138495605012,0.19070277783739,56.9400527097164
"8779","p676","D","conditionphil",0.519776846103115,0.0745142515920713,-0.147171136170427,-0.036328442289178,-0.642373764187949
"8780","p676","D","conditionspeech",1.44711095435302e-09,-0.253102722256371,-0.498090638496817,-0.375596680376594,-6.00973286803598
"8781","p676","D","(Intercept)",NA,-0.0264119834749434,-0.151366582085021,-0.0888892827799823,-2.78852951069078
"8782","p676","H","conditionphil",0.00026458034552654,NA,NA,NA,NA
"8783","p676","H","conditionspeech",4.22088214203781e-09,NA,NA,NA,NA
"8784","p676","S","conditionphil",NA,NA,NA,NA,2.39335413135665
"8785","p676","S","conditionspeech",NA,NA,NA,NA,-5.24378059954851
"8786","p676","S","(Intercept)",NA,NA,NA,NA,38.2909092656117
"8787","p676","logFC","conditionphil",NA,0.0175168211783355,0.00159682042801727,0.00955682080317639,2.35314368066904
"8788","p676","logFC","conditionspeech",NA,-0.0135258114149043,-0.0290918102818174,-0.0213088108483608,-5.36611908728037
"8789","p677","C","conditionphil",0.732138170331282,0.0231807583392242,-0.0331305319085334,-0.00497488678465459,-0.346310620203754
"8790","p677","C","conditionspeech",0.0188390299472183,0.0528767617745097,0.00511172070881397,0.0289942412416618,2.37946696265005
"8791","p677","C","(Intercept)",NA,0.198678164151929,0.164945319445711,0.18181174179882,21.1274482775234
"8792","p677","D","conditionphil",0.0213580956897254,0.377893372753137,0.0312052678259822,0.20454932028956,2.31279524813188
"8793","p677","D","conditionspeech",2.85291129993105e-51,1.35520444862059,1.0463890210661,1.20079673484335,15.2422330172024
"8794","p677","D","(Intercept)",NA,-2.07198022474675,-2.27814240611747,-2.17506131543211,-41.3561965057734
"8795","p677","H","conditionphil",0.06672033509971,NA,NA,NA,NA
"8796","p677","H","conditionspeech",3.42982373606539e-51,NA,NA,NA,NA
"8797","p677","S","conditionphil",NA,NA,NA,NA,1.39051461550708
"8798","p677","S","conditionspeech",NA,NA,NA,NA,12.4604235517885
"8799","p677","S","(Intercept)",NA,NA,NA,NA,-14.3038850471109
"8800","p677","logFC","conditionphil",NA,0.00761962644543443,-0.00144746394585238,0.00308608124979102,1.33418943496301
"8801","p677","logFC","conditionspeech",NA,0.0463392503143129,0.0321015005113507,0.0392203754128318,10.7981281218044
"8802","p678","C","conditionphil",1.28034368188334e-14,0.0733224448774111,0.0437798105216636,0.0585511276995373,7.76898228935177
"8803","p678","C","conditionspeech",4.64332766850657e-76,0.155042496281542,0.126038772655772,0.140540634468657,18.9944288172867
"8804","p678","C","(Intercept)",NA,0.187306210865687,0.165836691418499,0.176571451142093,32.2386055996986
"8805","p678","D","conditionphil",8.79381091651382e-154,1.66614765699625,1.42994244643148,1.54804505171386,25.6904793975549
"8806","p678","D","conditionspeech",0,2.9394770561841,2.61919989164845,2.77933847391627,34.0168073963073
"8807","p678","D","(Intercept)",NA,-0.976752022553084,-1.11910741301465,-1.04792971778386,-28.8560130884568
"8808","p678","H","conditionphil",3.66503046466979e-165,NA,NA,NA,NA
"8809","p678","H","conditionspeech",0,NA,NA,NA,NA
"8810","p678","S","conditionphil",NA,NA,NA,NA,23.6594122536632
"8811","p678","S","conditionspeech",NA,NA,NA,NA,37.4846046057142
"8812","p678","S","(Intercept)",NA,NA,NA,NA,2.39185410268994
"8813","p678","logFC","conditionphil",NA,0.109498441404499,0.0915388235147292,0.100518632459614,21.9395424340612
"8814","p678","logFC","conditionspeech",NA,0.234345857497424,0.212802292032265,0.223574074764844,40.6800940285049
"8815","p679","C","conditionphil",1.94883922085734e-66,0.136405461186017,0.109000736920714,0.122703099053365,17.5512552221179
"8816","p679","C","conditionspeech",9.68535226401431e-18,0.0813598078109938,0.0512604489477031,0.0663101283793484,8.63576290937258
"8817","p679","C","(Intercept)",NA,0.251426395119075,0.232839249134856,0.242132822126966,51.0644949199639
"8818","p679","D","conditionphil",3.897000078489e-182,2.00068581818797,1.71735581878763,1.8590208184878,25.7199298235834
"8819","p679","D","conditionspeech",7.78852248724997e-96,1.50598999209722,1.23099488385408,1.36849243797565,19.507226209829
"8820","p679","D","(Intercept)",NA,-0.0806937326838075,-0.205845385270703,-0.143269558977255,-4.48740659627151
"8821","p679","H","conditionphil",5.93830417639968e-245,NA,NA,NA,NA
"8822","p679","H","conditionspeech",2.14410803853596e-110,NA,NA,NA,NA
"8823","p679","S","conditionphil",NA,NA,NA,NA,30.5973483757933
"8824","p679","S","conditionspeech",NA,NA,NA,NA,19.9000984490467
"8825","p679","S","(Intercept)",NA,NA,NA,NA,32.9349750016076
"8826","p679","logFC","conditionphil",NA,0.208716460095723,0.184922056872895,0.196819258484309,32.4243188182198
"8827","p679","logFC","conditionspeech",NA,0.138679878372256,0.113344133158693,0.126012005765475,19.4964853678566
"8828","p680","C","conditionphil",0.428738128380283,0.0286247153002224,-0.0713397081754558,-0.0213574964376167,-0.837496428473996
"8829","p680","C","conditionspeech",0.0825001769599754,0.00313431348072098,-0.101887163438733,-0.0493764249790058,-1.84297569378914
"8830","p680","C","(Intercept)",NA,0.191227190853963,0.115190368814206,0.153208779834085,7.89837561683267
"8831","p680","D","conditionphil",1.35665697185037e-10,1.43964957270092,0.762401959126818,1.10102576591387,6.37276766721508
"8832","p680","D","conditionspeech",1.40085603186877e-09,1.46852242825208,0.756217565481612,1.11236999686685,6.12155060366194
"8833","p680","D","(Intercept)",NA,-3.92507123067039,-4.43625933487039,-4.18066528277039,-32.0584666126778
"8834","p680","H","conditionphil",8.16744759631528e-10,NA,NA,NA,NA
"8835","p680","H","conditionspeech",2.41565958379855e-09,NA,NA,NA,NA
"8836","p680","S","conditionphil",NA,NA,NA,NA,3.91402782862068
"8837","p680","S","conditionspeech",NA,NA,NA,NA,3.02540933258568
"8838","p680","S","(Intercept)",NA,NA,NA,NA,-17.0837641772461
"8839","p680","logFC","conditionphil",NA,0.00554957033513257,0.00142739357369639,0.00348848195441448,3.31732450453588
"8840","p680","logFC","conditionspeech",NA,0.00442744914455813,0.000185884119353765,0.00230666663195595,2.13175254704772
"8841","p681","C","conditionphil",0.438816107664506,0.00925947485274097,-0.0214310980380646,-0.00608581159266183,-0.777305238370898
"8842","p681","C","conditionspeech",0.0206699763885153,0.0332972702963218,0.00283065169110675,0.0180639609937143,2.32416425495647
"8843","p681","C","(Intercept)",NA,0.230386528441047,0.210207817126277,0.220297172783662,42.7950544330284
"8844","p681","D","conditionphil",9.64104649201631e-45,0.926883714559082,0.699277410669307,0.813080562614194,14.0032028289088
"8845","p681","D","conditionspeech",1.6707088622914e-111,1.53852512125578,1.28516284908587,1.41184398517083,21.8435313121014
"8846","p681","D","(Intercept)",NA,-0.759667323917034,-0.895332748885852,-0.827500036401443,-23.909854245106
"8847","p681","H","conditionphil",1.2629714974063e-43,NA,NA,NA,NA
"8848","p681","H","conditionspeech",3.23676796565904e-111,NA,NA,NA,NA
"8849","p681","S","conditionphil",NA,NA,NA,NA,9.35212187354814
"8850","p681","S","conditionspeech",NA,NA,NA,NA,17.0891414211187
"8851","p681","S","(Intercept)",NA,NA,NA,NA,13.3538531169454
"8852","p681","logFC","conditionphil",NA,0.048061595987621,0.0305880691662747,0.0393248325769478,8.82194606010817
"8853","p681","logFC","conditionspeech",NA,0.0964031264842638,0.075666877503663,0.0860350019939634,16.2638387951218
"8854","p682","C","conditionphil",1.68090819810018e-12,0.0738921037942445,0.041863990666542,0.0578780472303933,7.08370721776682
"8855","p682","C","conditionspeech",1.04342111549429e-59,-0.13287724305216,-0.168743692613699,-0.15081046783293,-16.4824279546832
"8856","p682","C","(Intercept)",NA,0.664081218143384,0.646106368800357,0.65509379347187,142.861864063259
"8857","p682","D","conditionphil",0.00164279514274585,-0.210089218156745,-0.890735503948785,-0.550412361052765,-3.1698943396238
"8858","p682","D","conditionspeech",9.00054617010103e-42,-1.56329993927332,-2.12053398837547,-1.8419169638244,-12.9571799046594
"8859","p682","D","(Intercept)",NA,4.15008090929904,3.69817911563883,3.92413001246894,34.0390483197546
"8860","p682","H","conditionphil",1.06773489881125e-13,NA,NA,NA,NA
"8861","p682","H","conditionspeech",3.28504822887028e-98,NA,NA,NA,NA
"8862","p682","S","conditionphil",NA,NA,NA,NA,2.76748362643016
"8863","p682","S","conditionspeech",NA,NA,NA,NA,-20.8169463528139
"8864","p682","S","(Intercept)",NA,NA,NA,NA,125.087834744116
"8865","p682","logFC","conditionphil",NA,0.0637949360224981,0.0301106734451768,0.0469528047338374,5.46402380282012
"8866","p682","logFC","conditionspeech",NA,-0.175521624335707,-0.212499706193284,-0.194010665264496,-20.5664489575006
"8867","p683","C","conditionphil",0.41221782302553,0.112991371558849,-0.0433593188314818,0.0348160263636836,0.872885915466824
"8868","p683","C","conditionspeech",0.618879490359786,0.105911711368474,-0.0608764479140018,0.0225176317272363,0.529219189088522
"8869","p683","C","(Intercept)",NA,0.17771053207068,0.0312188129410318,0.104464672505856,2.79533883532412
"8870","p683","D","conditionphil",1.15457458462555e-41,3.251943777747,2.23179710571364,2.74187044173032,10.5356758266044
"8871","p683","D","conditionspeech",1.4481932745782e-18,2.73367966002237,1.64216435787589,2.18792200894913,7.85742230107067
"8872","p683","D","(Intercept)",NA,-4.97883117704228,-5.92779928978585,-5.45331523341406,-22.5261551158639
"8873","p683","H","conditionphil",1.4056210409325e-40,NA,NA,NA,NA
"8874","p683","H","conditionspeech",1.42812844868251e-17,NA,NA,NA,NA
"8875","p683","S","conditionphil",NA,NA,NA,NA,8.06707137140397
"8876","p683","S","conditionspeech",NA,NA,NA,NA,5.93025106907202
"8877","p683","S","(Intercept)",NA,NA,NA,NA,-13.9517939903156
"8878","p683","logFC","conditionphil",NA,0.0105621612578864,0.00590176338415029,0.00823196232101836,6.92402241543047
"8879","p683","logFC","conditionspeech",NA,0.00618241846508655,0.00226697101280149,0.00422469473894402,4.22952913295964
"8880","p684","C","conditionphil",0.435919189715682,0.0167682489172776,-0.0392538963369045,-0.0112428237098134,-0.786672108173949
"8881","p684","C","conditionspeech",0.760912930549337,0.0168036458475686,-0.0230504174961472,-0.00312338582428932,-0.307207005350198
"8882","p684","C","(Intercept)",NA,0.204273007650525,0.179819322356216,0.192046165003371,30.7850176564785
"8883","p684","D","conditionphil",3.31890459388063e-19,-0.600505764506711,-0.963153337584343,-0.781829551045527,-8.45094728799038
"8884","p684","D","conditionspeech",4.20006098244927e-18,0.772177052868474,0.491089469299518,0.631633261083996,8.80848899438146
"8885","p684","D","(Intercept)",NA,-1.4788362115627,-1.64365287726272,-1.56124454441271,-37.131961930088
"8886","p684","H","conditionphil",2.78413387339157e-18,NA,NA,NA,NA
"8887","p684","H","conditionspeech",4.41554710343323e-17,NA,NA,NA,NA
"8888","p684","S","conditionphil",NA,NA,NA,NA,-6.53198331704818
"8889","p684","S","conditionspeech",NA,NA,NA,NA,6.01131414322307
"8890","p684","S","(Intercept)",NA,NA,NA,NA,-4.48796733568238
"8891","p684","logFC","conditionphil",NA,-0.0129997974987364,-0.0219447802784099,-0.0174722888885732,-7.65681897720387
"8892","p684","logFC","conditionspeech",NA,0.0271209795582134,0.0131828870523839,0.0201519333052986,5.66749911879539
"8893","p685","C","conditionphil",1.69977006109229e-14,0.0651734919345411,0.0387610312343602,0.0519672615844507,7.71256886943499
"8894","p685","C","conditionspeech",0.544220609216655,0.0102185108541264,-0.019407519649989,-0.00459450439793133,-0.607915606210248
"8895","p685","C","(Intercept)",NA,0.275436319228756,0.260036798458538,0.267736558843647,68.15199258578
"8896","p685","D","conditionphil",4.04955726486294e-08,0.468692707593488,0.219865093517947,0.344278900555718,5.42362830776009
"8897","p685","D","conditionspeech",0.980216958551301,0.129887340147005,-0.126766267056267,0.00156053654536906,0.0238344238275949
"8898","p685","D","(Intercept)",NA,0.80281430044046,0.669434772362731,0.736124536401596,21.6341683056874
"8899","p685","H","conditionphil",4.77238569409167e-20,NA,NA,NA,NA
"8900","p685","H","conditionspeech",0.831774414752811,NA,NA,NA,NA
"8901","p685","S","conditionphil",NA,NA,NA,NA,9.28869410299822
"8902","p685","S","conditionspeech",NA,NA,NA,NA,-0.41300776482623
"8903","p685","S","(Intercept)",NA,NA,NA,NA,63.488403223063
"8904","p685","logFC","conditionphil",NA,0.0697734461772586,0.0455303420879801,0.0576518941326193,9.32187856178218
"8905","p685","logFC","conditionspeech",NA,0.00945604967324308,-0.0154893888788758,-0.00301666960281635,-0.474039673619976
"8906","p686","C","conditionphil",0.0102324320495388,-0.00760713144756166,-0.0549315815432632,-0.0312693564954125,-2.59006971773851
"8907","p686","C","conditionspeech",0.173118825800246,0.0226644559012105,-0.00399139561718701,0.00933653014201172,1.37300155699665
"8908","p686","C","(Intercept)",NA,0.146999740023564,0.132404658795495,0.13970219940953,37.5210353577378
"8909","p686","D","conditionphil",4.46961552585759e-86,-1.52531384603461,-1.93676701655638,-1.7310404312955,-16.4916794629117
"8910","p686","D","conditionspeech",0.00267611654474205,0.335939514520495,0.0717396829864486,0.203839598753472,3.02436432196147
"8911","p686","D","(Intercept)",NA,-0.959868536359042,-1.10164185145273,-1.03075519390589,-28.4996235800522
"8912","p686","H","conditionphil",4.08538770930842e-86,NA,NA,NA,NA
"8913","p686","H","conditionspeech",0.00435725182207882,NA,NA,NA,NA
"8914","p686","S","conditionphil",NA,NA,NA,NA,-13.4928342425386
"8915","p686","S","conditionspeech",NA,NA,NA,NA,3.10940723236963
"8916","p686","S","(Intercept)",NA,NA,NA,NA,6.37910144387769
"8917","p686","logFC","conditionphil",NA,-0.0270428906259286,-0.0335360549655207,-0.0302894727957246,-18.2857764521192
"8918","p686","logFC","conditionspeech",NA,0.0142114141714264,0.00302689932013588,0.00861915674578113,3.0208260301764
"8919","p687","C","conditionphil",7.59502289500808e-266,-0.309410423030638,-0.344573832496978,-0.326992127763808,-36.4522555333364
"8920","p687","C","conditionspeech",4.38270027687769e-152,-0.240522957119461,-0.278218158030544,-0.259370557575003,-26.9719719863659
"8921","p687","C","(Intercept)",NA,0.829724772056289,0.810286052560527,0.820005412308408,165.358739355518
"8922","p687","D","conditionphil",2.15980248566999e-31,-1.61097390057846,-2.34976929789158,-1.98037159923502,-10.5075289440698
"8923","p687","D","conditionspeech",1.77200109740139e-07,-0.732328118928333,-1.60809351373718,-1.17021081633276,-5.237866369068
"8924","p687","D","(Intercept)",NA,4.96521931112797,4.32501568738663,4.6451174992573,28.4417727887762
"8925","p687","H","conditionphil",1.05456771666133e-293,NA,NA,NA,NA
"8926","p687","H","conditionspeech",1.73335720564627e-156,NA,NA,NA,NA
"8927","p687","S","conditionphil",NA,NA,NA,NA,-33.2055820470327
"8928","p687","S","conditionspeech",NA,NA,NA,NA,-22.7757951220499
"8929","p687","S","(Intercept)",NA,NA,NA,NA,137.037656334657
"8930","p687","logFC","conditionphil",NA,-0.333466077158523,-0.369086740167884,-0.351276408663203,-38.6567262612454
"8931","p687","logFC","conditionspeech",NA,-0.249220118421745,-0.287590089818567,-0.268405104120156,-27.420627026363
"8932","p688","C","conditionphil",4.27212551458395e-38,-0.0727735258576071,-0.0985246769293289,-0.085649101393468,-13.0377980830347
"8933","p688","C","conditionspeech",4.9349696836441e-52,-0.123276396572346,-0.159277383859058,-0.141276890215702,-15.3827790591062
"8934","p688","C","(Intercept)",NA,0.367803308720113,0.354123253718915,0.360963281219514,103.431606213527
"8935","p688","D","conditionphil",2.87171122690457e-31,-0.663742301762501,-0.930296265181958,-0.79701928347223,-11.7209218767554
"8936","p688","D","conditionspeech",7.91110751077851e-233,-2.03909892400208,-2.31201038252033,-2.17555465326121,-31.2482941532881
"8937","p688","D","(Intercept)",NA,1.80156917700912,1.62800066881025,1.71478492290968,38.7272636610372
"8938","p688","H","conditionphil",2.93065688747425e-66,NA,NA,NA,NA
"8939","p688","H","conditionspeech",3.04847789700018e-281,NA,NA,NA,NA
"8940","p688","S","conditionphil",NA,NA,NA,NA,-17.5070587770663
"8941","p688","S","conditionspeech",NA,NA,NA,NA,-32.9731480824904
"8942","p688","S","(Intercept)",NA,NA,NA,NA,100.52150089412
"8943","p688","logFC","conditionphil",NA,-0.0972047075138386,-0.121124544887051,-0.109164626200445,-17.8896480273114
"8944","p688","logFC","conditionspeech",NA,-0.209896253089482,-0.231953843172401,-0.220925048130942,-39.2613278233636
"8945","p689","C","conditionphil",3.38782422771055e-12,-0.0260489261788161,-0.0463457509746607,-0.0361973385767384,-6.99079591613112
"8946","p689","C","conditionspeech",5.89496774957625e-23,-0.0488332904731423,-0.0728523116719471,-0.0608428010725447,-9.92960519362516
"8947","p689","C","(Intercept)",NA,0.282600464196682,0.271485799980918,0.2770431320888,97.7077760546431
"8948","p689","D","conditionphil",1.02091161939651e-09,-0.293321301455138,-0.567028536388828,-0.430174918921983,-6.16079694308252
"8949","p689","D","conditionspeech",5.49046666386405e-62,-1.01739018622967,-1.28697430342974,-1.15218224482971,-16.7534773706038
"8950","p689","D","(Intercept)",NA,1.70429396262065,1.53623078129195,1.6202623719563,37.791214820917
"8951","p689","H","conditionphil",2.41511545250662e-19,NA,NA,NA,NA
"8952","p689","H","conditionspeech",8.44712410000534e-82,NA,NA,NA,NA
"8953","p689","S","conditionphil",NA,NA,NA,NA,-9.29958049415454
"8954","p689","S","conditionspeech",NA,NA,NA,NA,-18.8677886241268
"8955","p689","S","(Intercept)",NA,NA,NA,NA,95.8122552920427
"8956","p689","logFC","conditionphil",NA,-0.0368224356833642,-0.0564058726267398,-0.046614154155052,-9.33054433477311
"8957","p689","logFC","conditionspeech",NA,-0.0881469648849888,-0.108525783604346,-0.0983363742446673,-18.915301671213
"8958","p690","C","conditionphil",1.96558196898833e-56,-0.105304672016866,-0.134492847728313,-0.119898759872589,-16.1022225893433
"8959","p690","C","conditionspeech",5.02390061923235e-32,-0.0864326593952308,-0.120499622782568,-0.1034661410889,-11.9053704815357
"8960","p690","C","(Intercept)",NA,0.304022180305907,0.291553930039529,0.297788055172718,93.6224170505562
"8961","p690","D","conditionphil",3.4884921599494e-216,-1.76843200703231,-2.01375220262304,-1.89109210482767,-30.2174259072735
"8962","p690","D","conditionspeech",1.7627087657763e-227,-1.96846479870636,-2.23683932446457,-2.10265206158546,-30.7117249752631
"8963","p690","D","(Intercept)",NA,1.5069645799929,1.34895655433649,1.4279605671647,35.425431984982
"8964","p690","H","conditionphil",5.37707619809858e-269,NA,NA,NA,NA
"8965","p690","H","conditionspeech",5.31851438215825e-256,NA,NA,NA,NA
"8966","p690","S","conditionphil",NA,NA,NA,NA,-32.752937554135
"8967","p690","S","conditionspeech",NA,NA,NA,NA,-30.1348371919768
"8968","p690","S","(Intercept)",NA,NA,NA,NA,91.2506091505669
"8969","p690","logFC","conditionphil",NA,-0.162515142311776,-0.180449570563555,-0.171482356437665,-37.4808985135677
"8970","p690","logFC","conditionspeech",NA,-0.1651510786983,-0.184083949370326,-0.174617514034313,-36.1534227435295
